question_id,question_title,created_at,user_id,score,score_type,forecaster,resolution,scheduled_close_time,actual_close_time,question_weight,post_id
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,117580,0.0072593326268179,relative_legacy,MaciekK,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,117580,0.5731003157470584,peer,MaciekK,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,117580,4.724263510227603,spot_peer,MaciekK,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,119188,30.43594855221624,baseline,exmateriae,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,119188,0.0536979287891113,relative_legacy,exmateriae,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,119188,4.2522658396460935,peer,exmateriae,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,119188,73.23395250202961,spot_baseline,exmateriae,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,119188,10.040213055913982,spot_peer,exmateriae,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,120160,0.1057175398571612,relative_legacy,OpenSystem,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,120160,35.80453307272834,baseline,OpenSystem,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,120160,8.650581243154823,peer,OpenSystem,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,120160,77.83853970487746,spot_baseline,OpenSystem,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,120160,18.37735992320768,spot_peer,OpenSystem,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,131523,-0.2909185357030745,peer,SpottedBear,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,131523,23.502313242437005,baseline,SpottedBear,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,131523,67.21633447267409,spot_baseline,SpottedBear,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,131523,-0.8553923679517619,spot_peer,SpottedBear,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,131523,-0.0023506299225929,relative_legacy,SpottedBear,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,139161,70.59788659514011,spot_baseline,Zaldath,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,139161,46.77145091834216,baseline,Zaldath,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,139161,5.267305594413152,spot_peer,Zaldath,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,139161,0.0275737821150363,relative_legacy,Zaldath,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,139161,2.3311460215877937,peer,Zaldath,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,148850,-0.028403271158806,relative_legacy,pasta,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,148850,-2.5781344034616938,peer,pasta,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,148850,65.5080896023505,spot_baseline,pasta,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,148850,32.31889610236456,baseline,pasta,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31268,"For Q1 2025, how many banks will be listed on the FDIC's Failed Bank List?",2025-01-17 19:06:22.013528+00,148850,-3.948370683224118,spot_peer,pasta,1,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31736
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,101465,8.21852964123878,spot_peer,Jgalt,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,101465,28.28370749678948,baseline,Jgalt,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,101465,43.698973113370535,spot_baseline,Jgalt,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,101465,3.086362152297617,peer,Jgalt,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,101465,-0.0698891720029303,relative_legacy,Jgalt,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103777,19.907466924964588,baseline,datscilly,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103777,-0.0013104951152101,relative_legacy,datscilly,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103777,10.4690156558509,spot_peer,datscilly,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103777,4.970703484250353,peer,datscilly,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103777,45.72441052652144,spot_baseline,datscilly,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103907,-0.4702539540157988,relative_legacy,darkives,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103907,-25.11235804944667,spot_peer,darkives,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103907,13.70117419175362,spot_baseline,darkives,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103907,11.232925485125886,baseline,darkives,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,103907,-12.092352853044478,peer,darkives,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,117580,-0.0351357795389836,relative_legacy,MaciekK,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,117580,0.1327914407211395,peer,MaciekK,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,117580,0.848131896969312,spot_peer,MaciekK,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,117580,5.68272602162028,baseline,MaciekK,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,117580,37.065615143528,spot_baseline,MaciekK,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,119188,49.97179356282412,spot_baseline,exmateriae,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,119188,15.188330140631663,spot_peer,exmateriae,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,119188,25.57182360161993,baseline,exmateriae,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,119188,8.935915902816506,peer,exmateriae,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,119188,0.0838898857402415,relative_legacy,exmateriae,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,120160,0.0392933694429827,relative_legacy,OpenSystem,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,120160,48.11861923877392,spot_baseline,OpenSystem,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,120160,13.12924755835366,spot_peer,OpenSystem,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,120160,6.865760968805526,peer,OpenSystem,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,120160,22.690681728883902,baseline,OpenSystem,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131306,0.2588635172914494,relative_legacy,draaglom,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131306,53.13492956895863,spot_baseline,draaglom,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131306,18.70292570300332,spot_peer,draaglom,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131306,39.505374994462834,baseline,draaglom,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131306,17.91673248025997,peer,draaglom,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131523,0.1366838714089461,relative_legacy,SpottedBear,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131523,9.379541674945235,peer,SpottedBear,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131523,26.08530404006096,spot_peer,SpottedBear,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131523,59.77907007231049,spot_baseline,SpottedBear,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,131523,21.18257467031204,baseline,SpottedBear,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,139161,36.37163891602802,baseline,Zaldath,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,139161,53.55348204953665,spot_baseline,Zaldath,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,139161,19.167984014756705,spot_peer,Zaldath,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,139161,0.2493539869658492,relative_legacy,Zaldath,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,139161,16.7633352412099,peer,Zaldath,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,148850,-55.95879049226182,peer,pasta,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,148850,-86.69711060141897,spot_peer,pasta,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,148850,-41.725103105021454,spot_baseline,pasta,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,148850,-27.23573503264025,baseline,pasta,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31269,What percentage of the vote will Alexander Lukashenko receive in the 2025 Belarusian presidential election?,2025-01-17 19:06:22.039919+00,148850,-1.559264730252151,relative_legacy,pasta,86.82,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31737
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,101465,97.96595517158244,spot_baseline,Jgalt,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,101465,72.21724703396404,baseline,Jgalt,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,101465,-0.3957028707646009,peer,Jgalt,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,101465,-0.0045747111675944,relative_legacy,Jgalt,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,101465,0.0434724009500144,spot_peer,Jgalt,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103777,-0.5214048254135681,spot_peer,datscilly,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103777,-0.0031500913846355,relative_legacy,datscilly,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103777,97.23250415571516,spot_baseline,datscilly,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103777,-0.2238767231554241,peer,datscilly,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103777,42.886869812496776,baseline,datscilly,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103907,-0.0016978775037667,relative_legacy,darkives,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103907,-0.1821339935368672,spot_peer,darkives,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103907,97.67302206771528,spot_baseline,darkives,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103907,47.71187245072384,baseline,darkives,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,103907,-0.1017267603645659,peer,darkives,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,117580,99.56654097361088,spot_baseline,MaciekK,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,117580,0.1839985736796474,peer,MaciekK,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,117580,0.0022847515342209,relative_legacy,MaciekK,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,117580,1.2761852186392346,spot_peer,MaciekK,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,117580,14.330725392351033,baseline,MaciekK,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,119188,0.7175560323097403,spot_peer,exmateriae,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
31270,"Will the bubble in the Magnificent Seven pop before March 28, 2025?",2025-01-17 19:06:22.070728+00,119188,0.0041894288535963,relative_legacy,exmateriae,no,2025-01-20 03:27:00+00,2025-01-20 03:27:00+00,1.0,31738
